%    Buenos Aires, Argentina station ID   87585000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
    -623.500	           0	    23.60000
    -622.500	           0	    23.20000
    -621.500	           0	    22.60000
    -620.500	           0	    17.80000
    -619.500	           0	    13.70000
    -618.500	           0	    12.60000
    -617.500	           0	    11.30000
    -616.500	           0	    10.60000
    -615.500	           0	    14.70000
    -614.500	           0	    17.40000
    -613.500	           0	    19.90000
    -612.500	           0	    23.10000
    -611.500	           0	    24.30000
    -610.500	           0	    22.30000
    -609.500	           0	    20.40000
    -608.500	           0	    18.60000
    -607.500	           0	    12.30000
    -606.500	           0	     9.90000
    -605.500	           0	    11.00000
    -604.500	           0	    14.20000
    -603.500	           0	    15.50000
    -602.500	           0	    16.40000
    -601.500	           0	    18.30000
    -600.500	           0	    21.60000
    -599.500	           0	    24.30000
    -598.500	           0	    22.40000
    -597.500	           0	    19.40000
    -596.500	           0	    17.00000
    -595.500	           0	    13.30000
    -594.500	           0	    12.10000
    -593.500	           0	     9.90000
    -592.500	           0	    12.60000
    -591.500	           0	    14.20000
    -590.500	           0	    17.00000
    -589.500	           0	    20.80000
    -588.500	           0	    23.90000
    -587.500	           0	    24.60000
    -586.500	           0	    22.90000
    -585.500	           0	    20.50000
    -584.500	           0	    17.20000
    -583.500	           0	    14.30000
    -582.500	           0	     9.20000
    -581.500	           0	    10.80000
    -580.500	           0	    11.20000
    -579.500	           0	    12.50000
    -578.500	           0	    16.00000
    -577.500	           0	    20.40000
    -576.500	           0	    22.20000
    -575.500	           0	    24.90000
    -574.500	           0	    24.00000
    -573.500	           0	    22.40000
    -572.500	           0	    17.50000
    -571.500	           0	    14.00000
    -570.500	           0	    11.60000
    -569.500	           0	    10.00000
    -568.500	           0	    11.30000
    -567.500	           0	    14.60000
    -566.500	           0	    18.10000
    -565.500	           0	    19.80000
    -564.500	           0	    24.50000
    -563.500	           0	    24.50000
    -562.500	           0	    26.50000
    -561.500	           0	    20.60000
    -560.500	           0	    19.90000
    -559.500	           0	    16.40000
    -558.500	           0	    11.40000
    -557.500	           0	    14.10000
    -556.500	           0	    13.40000
    -555.500	           0	    15.20000
    -554.500	           0	    17.30000
    -553.500	           0	    21.00000
    -552.500	           0	    22.50000
    -551.500	           0	    25.70000
    -550.500	           0	    23.40000
    -549.500	           0	    20.80000
    -548.500	           0	    18.40000
    -547.500	           0	    15.90000
    -546.500	           0	    14.40000
    -545.500	           0	    13.80000
    -544.500	           0	    13.40000
    -543.500	           0	    14.30000
    -542.500	           0	    17.30000
    -541.500	           0	    19.30000
    -540.500	           0	    21.40000
    -539.500	           0	    24.00000
    -538.500	           0	    23.80000
    -537.500	           0	    19.60000
    -536.500	           0	    18.90000
    -535.500	           0	    15.00000
    -534.500	           0	     8.10000
    -533.500	           0	    11.20000
    -532.500	           0	    13.30000
    -531.500	           0	    14.10000
    -530.500	           0	    17.60000
    -529.500	           0	    21.40000
    -528.500	           0	    23.60000
    -527.500	           0	    24.70000
    -526.500	           0	    24.00000
    -525.500	           0	    20.10000
    -524.500	           0	    19.60000
    -523.500	           0	    15.20000
    -522.500	           0	     7.20000
    -521.500	           0	     8.30000
    -520.500	           0	    12.40000
    -519.500	           0	    15.60000
    -518.500	           0	    18.50000
    -517.500	           0	    20.70000
    -516.500	           0	    23.00000
    -515.500	           0	    25.20000
    -514.500	           0	    23.80000
    -513.500	           0	    20.60000
    -512.500	           0	    18.00000
    -511.500	           0	    12.40000
    -510.500	           0	    12.10000
    -509.500	           0	    10.00000
    -508.500	           0	    10.80000
    -507.500	           0	    14.80000
    -506.500	           0	    16.70000
    -505.500	           0	    20.60000
    -504.500	           0	    24.60000
    -503.500	           0	    25.20000
    -502.500	           0	    23.60000
    -501.500	           0	    22.00000
    -500.500	           0	    18.90000
    -499.500	           0	    13.30000
    -498.500	           0	    10.90000
    -497.500	           0	    10.70000
    -496.500	           0	    12.20000
    -495.500	           0	    13.80000
    -494.500	           0	    17.10000
    -493.500	           0	    21.30000
    -492.500	           0	    23.20000
    -491.500	           0	    25.80000
    -490.500	           0	    23.60000
    -489.500	           0	    22.30000
    -488.500	           0	    19.10000
    -487.500	           0	    17.80000
    -486.500	           0	    11.90000
    -485.500	           0	    12.10000
    -484.500	           0	    11.50000
    -483.500	           0	    14.00000
    -482.500	           0	    16.80000
    -481.500	           0	    19.70000
    -480.500	           0	    23.40000
    -479.500	           0	    25.50000
    -478.500	           0	    23.50000
    -477.500	           0	    22.60000
    -476.500	           0	    19.70000
    -475.500	           0	    15.90000
    -474.500	           0	    10.40000
    -473.500	           0	     9.60000
    -472.500	           0	    12.30000
    -471.500	           0	    15.80000
    -470.500	           0	    17.00000
    -469.500	           0	    20.30000
    -468.500	           0	    23.40000
    -467.500	           0	    23.10000
    -466.500	           0	    23.60000
    -465.500	           0	    20.90000
    -464.500	           0	    17.90000
    -463.500	           0	    16.30000
    -462.500	           0	     8.60000
    -461.500	           0	     9.70000
    -460.500	           0	    11.80000
    -459.500	           0	    15.50000
    -458.500	           0	    17.90000
    -457.500	           0	    19.50000
    -456.500	           0	    24.50000
    -455.500	           0	    24.00000
    -454.500	           0	    22.40000
    -453.500	           0	    21.90000
    -452.500	           0	    16.80000
    -451.500	           0	    15.10000
    -450.500	           0	    10.90000
    -449.500	           0	    14.80000
    -448.500	           0	    12.90000
    -447.500	           0	    15.40000
    -446.500	           0	    15.70000
    -445.500	           0	    21.40000
    -444.500	           0	    23.00000
    -443.500	           0	    24.90000
    -442.500	           0	    24.60000
    -441.500	           0	    23.70000
    -440.500	           0	    18.40000
    -439.500	           0	    13.10000
    -438.500	           0	    12.80000
    -437.500	           0	     9.60000
    -436.500	           0	    12.70000
    -435.500	           0	    15.40000
    -434.500	           0	    15.30000
    -433.500	           0	    20.30000
    -432.500	           0	    21.80000
    -431.500	           0	    23.50000
    -430.500	           0	    23.50000
    -429.500	           0	    22.10000
    -428.500	           0	    16.60000
    -427.500	           0	    12.80000
    -426.500	           0	    11.20000
    -425.500	           0	    10.40000
    -424.500	           0	    10.70000
    -423.500	           0	    14.00000
    -422.500	           0	    16.60000
    -421.500	           0	    19.00000
    -420.500	           0	    25.10000
    -419.500	           0	    25.30000
    -418.500	           0	    26.50000
    -417.500	           0	    24.30000
    -416.500	           0	    17.70000
    -415.500	           0	    12.70000
    -414.500	           0	     9.90000
    -413.500	           0	     9.80000
    -412.500	           0	    13.70000
    -411.500	           0	    15.00000
    -410.500	           0	    16.90000
    -409.500	           0	    21.20000
    -408.500	           0	    23.80000
    -407.500	           0	    26.70000
    -406.500	           0	    26.20000
    -405.500	           0	    23.20000
    -404.500	           0	    17.80000
    -403.500	           0	    13.50000
    -402.500	           0	    12.10000
    -401.500	           0	    10.50000
    -400.500	           0	    14.00000
    -399.500	           0	    15.00000
    -398.500	           0	    17.10000
    -397.500	           0	    21.40000
    -396.500	           0	    24.10000
    -395.500	           0	    25.30000
    -394.500	           0	    26.20000
    -393.500	           0	    23.90000
    -392.500	           0	    18.40000
    -391.500	           0	    14.70000
    -390.500	           0	    11.40000
    -389.500	           0	    12.20000
    -388.500	           0	    13.90000
    -387.500	           0	    14.20000
    -386.500	           0	    16.60000
    -385.500	           0	    20.80000
    -384.500	           0	    22.20000
    -383.500	           0	    23.50000
    -382.500	           0	    21.20000
    -381.500	           0	    21.60000
    -380.500	           0	    19.40000
    -379.500	           0	    14.70000
    -378.500	           0	    10.20000
    -377.500	           0	    12.30000
    -376.500	           0	    12.40000
    -375.500	           0	    14.40000
    -374.500	           0	    18.40000
    -373.500	           0	    22.30000
    -372.500	           0	    24.00000
    -371.500	           0	    26.00000
    -370.500	           0	    23.80000
    -369.500	           0	    21.70000
    -368.500	           0	    20.20000
    -367.500	           0	    14.80000
    -366.500	           0	    11.10000
    -365.500	           0	    12.20000
    -364.500	           0	    12.90000
    -363.500	           0	    15.60000
    -362.500	           0	    17.10000
    -361.500	           0	    21.20000
    -360.500	           0	    24.40000
    -359.500	           0	    25.10000
    -358.500	           0	    24.40000
    -357.500	           0	    21.60000
