%    Melbourne, Australia, station ID   94868000
% T	VER	NOAA NCDC GHCN v2 adjusted mean temp
% months since 1960-01-01	unitless	Celsius_scale
    -675.500	           0	    13.50000
    -674.500	           0	    16.60000
    -673.500	           0	    18.10000
    -672.500	           0	    18.60000
    -671.500	           0	    19.60000
    -670.500	           0	    19.00000
    -669.500	           0	    16.20000
    -668.500	           0	    16.80000
    -667.500	           0	    14.20000
    -666.500	           0	    11.10000
    -665.500	           0	    10.10000
    -664.500	           0	    10.90000
    -663.500	           0	    11.40000
    -662.500	           0	    15.50000
    -661.500	           0	    16.90000
    -660.500	           0	    19.50000
    -659.500	           0	    21.40000
    -658.500	           0	    19.50000
    -657.500	           0	    17.60000
    -656.500	           0	    16.60000
    -655.500	           0	    13.80000
    -654.500	           0	    11.60000
    -653.500	           0	     9.90000
    -652.500	           0	    10.90000
    -651.500	           0	    10.30000
    -650.500	           0	    12.30000
    -649.500	           0	    16.60000
    -648.500	           0	    17.80000
    -647.500	           0	    21.30000
    -646.500	           0	    21.60000
    -645.500	           0	    18.30000
    -644.500	           0	    16.50000
    -643.500	           0	    13.30000
    -642.500	           0	    12.40000
    -641.500	           0	    10.70000
    -640.500	           0	    10.50000
    -639.500	           0	    12.90000
    -638.500	           0	    14.80000
    -637.500	           0	    15.50000
    -636.500	           0	    18.90000
    -635.500	           0	    19.90000
    -634.500	           0	    18.60000
    -633.500	           0	    17.10000
    -632.500	           0	    15.10000
    -631.500	           0	    13.70000
    -630.500	           0	     9.80000
    -629.500	           0	     9.50000
    -628.500	           0	    12.00000
    -627.500	           0	    13.90000
    -626.500	           0	    15.40000
    -625.500	           0	    18.70000
    -624.500	           0	    18.10000
    -623.500	           0	    24.70000
    -622.500	           0	    21.60000
    -621.500	           0	    18.40000
    -620.500	           0	    15.60000
    -619.500	           0	    12.40000
    -618.500	           0	     9.40000
    -617.500	           0	     9.00000
    -616.500	           0	     9.70000
    -615.500	           0	    12.20000
    -614.500	           0	    15.00000
    -613.500	           0	    19.00000
    -612.500	           0	    20.90000
    -611.500	           0	    19.50000
    -610.500	           0	    19.90000
    -609.500	           0	    18.80000
    -608.500	           0	    13.80000
    -607.500	           0	    12.60000
    -606.500	           0	    10.80000
    -605.500	           0	     9.20000
    -604.500	           0	    10.40000
    -603.500	           0	    12.60000
    -602.500	           0	    15.30000
    -601.500	           0	    17.80000
    -600.500	           0	    18.40000
    -599.500	           0	    21.20000
    -598.500	           0	    21.50000
    -597.500	           0	    19.10000
    -596.500	           0	    16.50000
    -595.500	           0	    14.20000
    -594.500	           0	    11.90000
    -593.500	           0	     9.80000
    -592.500	           0	    11.90000
    -591.500	           0	    13.50000
    -590.500	           0	    14.00000
    -589.500	           0	    18.30000
    -588.500	           0	    18.00000
    -587.500	           0	    20.50000
    -586.500	           0	    20.70000
    -585.500	           0	    18.40000
    -584.500	           0	    14.60000
    -583.500	           0	    13.60000
    -582.500	           0	     9.90000
    -581.500	           0	     9.20000
    -580.500	           0	    12.80000
    -579.500	           0	    13.80000
    -578.500	           0	    14.70000
    -577.500	           0	    18.10000
    -576.500	           0	    18.30000
    -575.500	           0	    20.30000
    -574.500	           0	    21.70000
    -573.500	           0	    19.20000
    -572.500	           0	    15.10000
    -571.500	           0	    12.50000
    -570.500	           0	    11.10000
    -569.500	           0	     9.70000
    -568.500	           0	    11.70000
    -567.500	           0	    13.10000
    -566.500	           0	    15.00000
    -565.500	           0	    17.00000
    -564.500	           0	    18.20000
    -563.500	           0	    19.80000
    -562.500	           0	    20.90000
    -561.500	           0	    17.20000
    -560.500	           0	    16.60000
    -559.500	           0	    12.20000
    -558.500	           0	    10.60000
    -557.500	           0	    10.80000
    -556.500	           0	    10.90000
    -555.500	           0	    13.20000
    -554.500	           0	    15.50000
    -553.500	           0	    15.90000
    -552.500	           0	    20.80000
    -551.500	           0	    20.40000
    -550.500	           0	    22.40000
    -549.500	           0	    20.60000
    -548.500	           0	    16.20000
    -547.500	           0	    13.40000
    -546.500	           0	    11.60000
    -545.500	           0	     9.60000
    -544.500	           0	    12.10000
    -543.500	           0	    12.70000
    -542.500	           0	    17.50000
    -541.500	           0	    19.40000
    -540.500	           0	    20.00000
    -539.500	           0	    20.70000
    -538.500	           0	    20.80000
    -537.500	           0	    18.60000
    -536.500	           0	    16.00000
    -535.500	           0	    12.70000
    -534.500	           0	    11.60000
    -533.500	           0	    11.70000
    -532.500	           0	    11.70000
    -531.500	           0	    14.20000
    -530.500	           0	    14.70000
    -529.500	           0	    16.80000
    -528.500	           0	    18.70000
    -527.500	           0	    21.10000
    -526.500	           0	    20.70000
    -525.500	           0	    17.90000
    -524.500	           0	    15.40000
    -523.500	           0	    12.90000
    -522.500	           0	    10.70000
    -521.500	           0	    10.40000
    -520.500	           0	    10.80000
    -519.500	           0	    14.00000
    -518.500	           0	    14.90000
    -517.500	           0	    16.20000
    -516.500	           0	    19.80000
    -515.500	           0	    20.40000
    -514.500	           0	    19.90000
    -513.500	           0	    18.10000
    -512.500	           0	    14.10000
    -511.500	           0	    12.30000
    -510.500	           0	    10.80000
    -509.500	           0	    11.00000
    -508.500	           0	    11.70000
    -507.500	           0	    13.70000
    -506.500	           0	    15.50000
    -505.500	           0	    17.20000
    -504.500	           0	    21.00000
    -503.500	           0	    22.20000
    -502.500	           0	    20.90000
    -501.500	           0	    18.60000
    -500.500	           0	    15.40000
    -499.500	           0	    14.20000
    -498.500	           0	    12.00000
    -497.500	           0	     9.90000
    -496.500	           0	    12.20000
    -495.500	           0	    13.80000
    -494.500	           0	    14.40000
    -493.500	           0	    16.30000
    -492.500	           0	    19.40000
    -491.500	           0	    20.10000
    -490.500	           0	    22.60000
    -489.500	           0	    17.60000
    -488.500	           0	    17.00000
    -487.500	           0	    13.20000
    -486.500	           0	    11.00000
    -485.500	           0	     9.90000
    -484.500	           0	    11.40000
    -483.500	           0	    14.30000
    -482.500	           0	    16.10000
    -481.500	           0	    18.70000
    -480.500	           0	    20.80000
    -479.500	           0	    19.20000
    -478.500	           0	    21.50000
    -477.500	           0	    18.30000
    -476.500	           0	    15.70000
    -475.500	           0	    11.80000
    -474.500	           0	    11.70000
    -473.500	           0	    10.50000
    -472.500	           0	    10.90000
    -471.500	           0	    13.70000
    -470.500	           0	    16.00000
    -469.500	           0	    17.50000
    -468.500	           0	    20.30000
    -467.500	           0	    22.20000
    -466.500	           0	    22.60000
    -465.500	           0	    19.10000
    -464.500	           0	    16.30000
    -463.500	           0	    14.00000
    -462.500	           0	    11.80000
    -461.500	           0	    10.80000
    -460.500	           0	    11.00000
    -459.500	           0	    14.10000
    -458.500	           0	    15.10000
    -457.500	           0	    18.60000
    -456.500	           0	    18.70000
    -455.500	           0	    20.70000
    -454.500	           0	    21.80000
    -453.500	           0	    18.20000
    -452.500	           0	    17.10000
    -451.500	           0	    13.20000
    -450.500	           0	    10.30000
    -449.500	           0	    10.70000
    -448.500	           0	    10.40000
    -447.500	           0	    12.40000
    -446.500	           0	    15.70000
    -445.500	           0	    17.10000
    -444.500	           0	    19.80000
    -443.500	           0	    20.30000
    -442.500	           0	    20.10000
    -441.500	           0	    18.30000
    -440.500	           0	    16.80000
    -439.500	           0	    14.40000
    -438.500	           0	    12.00000
    -437.500	           0	    10.60000
    -436.500	           0	    10.90000
    -435.500	           0	    12.60000
    -434.500	           0	    15.10000
    -433.500	           0	    16.20000
    -432.500	           0	    19.50000
    -431.500	           0	    18.60000
    -430.500	           0	    18.80000
    -429.500	           0	    17.80000
    -428.500	           0	    14.10000
    -427.500	           0	    12.20000
    -426.500	           0	     9.90000
    -425.500	           0	    10.00000
    -424.500	           0	    11.40000
    -423.500	           0	    13.60000
    -422.500	           0	    15.00000
    -421.500	           0	    17.00000
    -420.500	           0	    17.60000
    -419.500	           0	    19.50000
    -418.500	           0	    20.00000
    -417.500	           0	    18.10000
    -416.500	           0	    16.80000
    -415.500	           0	    13.10000
    -414.500	           0	    10.60000
    -413.500	           0	     9.60000
    -412.500	           0	    10.30000
    -411.500	           0	    12.10000
    -410.500	           0	    16.00000
    -409.500	           0	    16.80000
    -408.500	           0	    18.60000
    -407.500	           0	    18.40000
    -406.500	           0	    21.40000
    -405.500	           0	    20.10000
    -404.500	           0	    16.70000
    -403.500	           0	    12.20000
    -402.500	           0	    11.50000
