% Tokyo, Japan (Katsuura), Station ID 47674001
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
      87.500	           0	    13.80000
      88.500	           0	    18.50000
      89.500	           0	    21.80000
      90.500	           0	    25.10000
      91.500	           0	    26.30000
      92.500	           0	    23.40000
      93.500	           0	    17.60000
      94.500	           0	    13.40000
      95.500	           0	     7.80000
      96.500	           0	     6.80000
      97.500	           0	     4.70000
      98.500	           0	     9.80000
      99.500	           0	    13.30000
     100.500	           0	    17.10000
     101.500	           0	    20.60000
     102.500	           0	    23.70000
     103.500	           0	    26.30000
     104.500	           0	    22.10000
     105.500	           0	    17.00000
     106.500	           0	    14.80000
     107.500	           0	    11.50000
     108.500	           0	     7.20000
     109.500	           0	     6.80000
     110.500	           0	     8.70000
     111.500	           0	    13.60000
     112.500	           0	    18.00000
     113.500	           0	    20.00000
     114.500	           0	    22.70000
     115.500	           0	    25.50000
     116.500	           0	    22.60000
     117.500	           0	    17.50000
     118.500	           0	    13.40000
     119.500	           0	     8.70000
     120.500	           0	     5.70000
     121.500	           0	     7.40000
     122.500	           0	     6.10000
     123.500	           0	    12.80000
     124.500	           0	    18.10000
     125.500	           0	    19.40000
     126.500	           0	    23.20000
     127.500	           0	    25.40000
     128.500	           0	    23.80000
     129.500	           0	    18.10000
     130.500	           0	    13.30000
     131.500	           0	     8.40000
     132.500	           0	     6.40000
     133.500	           0	     6.60000
     134.500	           0	     8.70000
     135.500	           0	    13.00000
     136.500	           0	    17.10000
     137.500	           0	    20.60000
     138.500	           0	    23.50000
     139.500	           0	    26.10000
     140.500	           0	    21.70000
     141.500	           0	    16.80000
     142.500	           0	    12.70000
     143.500	           0	     9.60000
     144.500	           0	     8.70000
     145.500	           0	     6.90000
     146.500	           0	     9.70000
     147.500	           0	    13.40000
     148.500	           0	    17.50000
     149.500	           0	    20.50000
     150.500	           0	    24.00000
     151.500	           0	    25.10000
     152.500	           0	    23.20000
     153.500	           0	    19.00000
     154.500	           0	    13.70000
     155.500	           0	     9.90000
     156.500	           0	     7.40000
     157.500	           0	     8.10000
     158.500	           0	     8.10000
     159.500	           0	    15.30000
     160.500	           0	    16.90000
     161.500	           0	    19.70000
     162.500	           0	    24.30000
     163.500	           0	    26.00000
     164.500	           0	    22.70000
     165.500	           0	    18.00000
     166.500	           0	    12.90000
     167.500	           0	     7.60000
     168.500	           0	     5.10000
     169.500	           0	     6.20000
     170.500	           0	     8.40000
     171.500	           0	    14.30000
     172.500	           0	    18.00000
     173.500	           0	    21.00000
     174.500	           0	    22.70000
     175.500	           0	    26.10000
     176.500	           0	    22.50000
     177.500	           0	    18.40000
     178.500	           0	    12.60000
     179.500	           0	     7.70000
     180.500	           0	     6.20000
     181.500	           0	     5.90000
     182.500	           0	     8.10000
     183.500	           0	    13.40000
     184.500	           0	    17.70000
     185.500	           0	    20.70000
     186.500	           0	    23.40000
     187.500	           0	    24.90000
     188.500	           0	    24.30000
     189.500	           0	    17.80000
     190.500	           0	    13.50000
     191.500	           0	     7.80000
     192.500	           0	     6.50000
     193.500	           0	     7.70000
     194.500	           0	     9.30000
     195.500	           0	    12.80000
     196.500	           0	    17.00000
     197.500	           0	    20.30000
     198.500	           0	    22.00000
     199.500	           0	    24.20000
     200.500	           0	    22.30000
     201.500	           0	    17.80000
     202.500	           0	    12.00000
     203.500	           0	     8.50000
     204.500	           0	     4.20000
     205.500	           0	     5.40000
     206.500	           0	     9.60000
     207.500	           0	    14.00000
     208.500	           0	    17.00000
     209.500	           0	    20.50000
     210.500	           0	    24.40000
     211.500	           0	    24.50000
     212.500	           0	    23.90000
     213.500	           0	    19.00000
     214.500	           0	    15.60000
     215.500	           0	    10.20000
     216.500	           0	     6.60000
     217.500	           0	     5.20000
     218.500	           0	     8.80000
     219.500	           0	    13.30000
     220.500	           0	    18.00000
     221.500	           0	    21.10000
     222.500	           0	    25.90000
     223.500	           0	    26.50000
     224.500	           0	    22.70000
     225.500	           0	    18.20000
     226.500	           0	    13.90000
     227.500	           0	     9.70000
     228.500	           0	     7.80000
     229.500	           0	     9.90000
     230.500	           0	    10.20000
     231.500	           0	    13.40000
     232.500	           0	    17.20000
     233.500	           0	    21.10000
     234.500	           0	    23.50000
     235.500	           0	    26.20000
     236.500	           0	    23.80000
     237.500	           0	    19.80000
     238.500	           0	    15.40000
     239.500	           0	    11.00000
     240.500	           0	     6.80000
     241.500	           0	     5.70000
     242.500	           0	     8.90000
     243.500	           0	    13.10000
