% Paris, France, station ID 7150000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
    -434.500	           0	    12.10000
    -433.500	           0	     4.40000
    -432.500	           0	     3.40000
    -431.500	           0	     3.70000
    -430.500	           0	     1.60000
    -429.500	           0	     5.80000
    -428.500	           0	     8.90000
    -427.500	           0	    14.40000
    -426.500	           0	    14.80000
    -425.500	           0	    16.40000
    -424.500	           0	    14.60000
    -423.500	           0	    14.60000
    -422.500	           0	    12.00000
    -421.500	           0	     7.10000
    -420.500	           0	     3.60000
    -419.500	           0	     4.10000
    -418.500	           0	     5.10000
    -417.500	           0	     3.70000
    -416.500	           0	     9.20000
    -415.500	           0	    12.90000
